values,id,target,time
0.6307821,135,3,5
0.411208,135,3,6
0.554619,135,3,7
0.5483645,135,3,8
0.3841316,135,3,9
0.2356578,135,3,10
0.06763782,135,3,11
0.00310824,135,3,12
-0.03707308,135,3,13
-0.1897699,135,3,14
-0.1986567,135,3,15
-0.1569068,135,3,16
-0.2058022,135,3,17
-0.1830831,135,3,18
-0.2229966,135,3,19
-0.2858126,135,3,20
-0.2520718,135,3,21
-0.2060617,135,3,22
-0.1471467,135,3,23
-0.2032588,135,3,24
-0.3149648,135,3,25
-0.3127417,135,3,26
-0.2340116,135,3,27
-0.05451414,135,3,28
0.05567009,135,3,29
-0.06849929,135,3,30
-0.1772518,135,3,31
-0.08030291,135,3,32
0.129054,135,3,33
0.3513349,135,3,34
0.5456023,135,3,35
0.6713212,135,3,36
0.6259019,135,3,37
0.4538122,135,3,38
0.4384974,135,3,39
0.3554268,135,3,40
0.01608851,135,3,41
-0.1517426,135,3,42
-0.279227,135,3,43
-0.4001902,135,3,44
-0.2748759,135,3,45
-0.250846,135,3,46
-0.2706994,135,3,47
-0.276135,135,3,48
-0.3891451,135,3,49
-0.3581265,135,3,50
-0.2509221,135,3,51
-0.1189423,135,3,52
-0.02568183,135,3,53
-0.08419654,135,3,54
-0.1013235,135,3,55
-0.1811122,135,3,56
-0.3078642,135,3,57
-0.227938,135,3,58
-0.1071967,135,3,59
-0.06939456,135,3,60
0.02552869,135,3,61
0.1952856,135,3,62
0.4417982,135,3,63
0.7077909,135,3,64
0.6579437,135,3,65
0.4284221,135,3,66
0.4405171,135,3,67
0.4626891,135,3,68
0.43378,135,3,69
0.4238886,135,3,70
0.1638219,135,3,71
-0.1793337,135,3,72
-0.3365921,135,3,73
-0.2702408,135,3,74
-0.1654992,135,3,75
-0.1979879,135,3,76
-0.1474626,135,3,77
-0.1399325,135,3,78
-0.2142967,135,3,79
-0.1783711,135,3,80
-0.2179931,135,3,81
-0.2295236,135,3,82
-0.2762434,135,3,83
-0.4731377,135,3,84
-0.5213008,135,3,85
-0.4375906,135,3,86
-0.2047262,135,3,87
0.06651557,135,3,88
0.03599094,135,3,89
-0.1818099,135,3,90
-0.278804,135,3,91
-0.07552201,135,3,92
0.323639,135,3,93
0.7162666,135,3,94
0.8999062,135,3,95
0.7285006,135,3,96
0.5457766,135,3,97
0.541594,135,3,98
0.4032308,135,3,99
0.1286977,135,3,100
-0.08130333,135,3,101
-0.2518177,135,3,102
-0.3552544,135,3,103
-0.3498279,135,3,104
-0.3131782,135,3,105
-0.2992864,135,3,106
-0.3607741,135,3,107
-0.4575136,135,3,108
-0.4860961,135,3,109
-0.4051953,135,3,110
-0.2109255,135,3,111
-0.06211432,135,3,112
-0.1186423,135,3,113
-0.2255845,135,3,114
-0.2179149,135,3,115
-0.2071592,135,3,116
-0.1186528,135,3,117
0.236432,135,3,118
0.6193415,135,3,119
0.73183,135,3,120
0.6297246,135,3,121
0.5014551,135,3,122
0.3218586,135,3,123
0.2213675,135,3,124
0.4587876,135,3,125
0.6088758,135,3,126
0.3720083,135,3,127
-0.0514409,135,3,128
0.1187017,439,1,1
0.1484019,439,1,2
0.03690125,439,1,3
-0.1222777,439,1,4
-0.1853771,439,1,5
-0.1699078,439,1,6
-0.1112361,439,1,7
-0.07588625,439,1,8
-0.1031785,439,1,9
-0.1532986,439,1,10
-0.2080822,439,1,11
-0.2103053,439,1,12
-0.1762704,439,1,13
-0.1592319,439,1,14
-0.1435534,439,1,15
-0.1515571,439,1,16
-0.1609849,439,1,17
-0.1468273,439,1,18
-0.1247412,439,1,19
-0.0671046,439,1,20
0.01952461,439,1,21
0.1023744,439,1,22
0.1696574,439,1,23
0.219071,439,1,24
0.2646671,439,1,25
0.333914,439,1,26
0.4425005,439,1,27
0.4909355,439,1,28
0.3241497,439,1,29
0.0007940878999999999,439,1,30
-0.2313178,439,1,31
-0.2313479,439,1,32
-0.1240332,439,1,33
-0.06070121,439,1,34
0.02259724,439,1,35
0.06440437,439,1,36
-0.02777903,439,1,37
-0.09785517,439,1,38
-0.1653546,439,1,39
-0.2375182,439,1,40
-0.2090303,439,1,41
-0.1667854,439,1,42
-0.09606289,439,1,43
-0.04610715,439,1,44
-0.1112829,439,1,45
-0.1375634,439,1,46
-0.09108277,439,1,47
-0.04370585,439,1,48
-0.01843569,439,1,49
-0.02808087,439,1,50
-0.03699737,439,1,51
-0.04797361,439,1,52
-0.062573,439,1,53
-0.05378577,439,1,54
-0.00477293,439,1,55
0.08429106,439,1,56
0.1563248,439,1,57
0.1807971,439,1,58
0.2436643,439,1,59
0.340738,439,1,60
0.3407843,439,1,61
0.2829128,439,1,62
0.1661303,439,1,63
0.01799869,439,1,64
0.1100183,439,1,65
0.26693,439,1,66
0.1927936,439,1,67
0.03513775,439,1,68
-0.1779036,439,1,69
-0.3014878,439,1,70
-0.2060671,439,1,71
-0.1623809,439,1,72
-0.1328693,439,1,73
-0.0882047,439,1,74
-0.1605501,439,1,75
-0.1597734,439,1,76
-0.1323986,439,1,77
-0.1502117,439,1,78
-0.1151797,439,1,79
-0.1427551,439,1,80
-0.1702814,439,1,81
-0.1484144,439,1,82
-0.1260907,439,1,83
-0.02534923,439,1,84
0.07659949,439,1,85
0.1443526,439,1,86
0.1956712,439,1,87
0.2166241,439,1,88
0.2826022,439,1,89
0.42631,439,1,90
0.5792721,439,1,91
0.5081272,439,1,92
0.1913563,439,1,93
-0.1348091,439,1,94
-0.3303792,439,1,95
-0.259422,439,1,96
-0.113907,439,1,97
-0.04676723,439,1,98
0.05617085,439,1,99
0.009238319,439,1,100
-0.06078832,439,1,101
-0.06202514,439,1,102
-0.2071809,439,1,103
-0.2394531,439,1,104
-0.1748272,439,1,105
-0.1268613,439,1,106
-0.01318329,439,1,107
-0.05109192,439,1,108
-0.1181028,439,1,109
-0.1009677,439,1,110
-0.1133895,439,1,111
-0.06414861,439,1,112
-0.03029254,439,1,113
-0.04484266,439,1,114
-0.04882052,439,1,115
-0.06186881,439,1,116
-0.04377038,439,1,117
-0.01382918,439,1,118
0.05863439,439,1,119
0.1696119,439,1,120
0.18892,439,1,121
0.1916489,439,1,122
0.3399609,439,1,123
0.4788009,439,1,124
0.3648934,439,1,125
0.07591233,439,1,126
-0.1366239,439,1,127
-0.05852028,439,1,128
0.2579295,267,1,1
0.3342712,267,1,2
0.2531645,267,1,3
0.1243556,267,1,4
-0.0650861,267,1,5
-0.2130596,267,1,6
-0.08760146,267,1,7
0.1032584,267,1,8
0.3058736,267,1,9
0.427547,267,1,10
0.203255,267,1,11
-0.01767797,267,1,12
-0.07287969,267,1,13
-0.1213914,267,1,14
-0.09112322,267,1,15
-0.1449561,267,1,16
-0.2639084,267,1,17
-0.296677,267,1,18
-0.3385496,267,1,19
-0.3184906,267,1,20
-0.2539344,267,1,21
-0.2145526,267,1,22
-0.1902954,267,1,23
-0.1880387,267,1,24
-0.08950703,267,1,25
0.07133139,267,1,26
0.2471845,267,1,27
0.3988499,267,1,28
0.3868676,267,1,29
0.3694296,267,1,30
0.4422081,267,1,31
0.4564698,267,1,32
0.2961662,267,1,33
-0.1015513,267,1,34
-0.4320791,267,1,35
-0.3551108,267,1,36
-0.08772939,267,1,37
0.06064625,267,1,38
0.05304946,267,1,39
-0.08139964,267,1,40
-0.2228921,267,1,41
-0.2710249,267,1,42
-0.2687226,267,1,43
-0.2142648,267,1,44
-0.1287447,267,1,45
-0.03888121,267,1,46
0.01078662,267,1,47
-0.03597618,267,1,48
-0.04985653,267,1,49
-0.04029335,267,1,50
-0.05529362,267,1,51
-0.02860894,267,1,52
-0.04724083,267,1,53
-0.06403064,267,1,54
-0.0309789,267,1,55
-0.009114341,267,1,56
0.06556223,267,1,57
0.1996872,267,1,58
0.3440832,267,1,59
0.3245737,267,1,60
0.05294456,267,1,61
-0.1892136,267,1,62
-0.2093736,267,1,63
-0.09332757,267,1,64
0.07165725,267,1,65
0.2480502,267,1,66
0.2411232,267,1,67
0.1091926,267,1,68
0.1481566,267,1,69
0.08903354,267,1,70
-0.06905782,267,1,71
-0.0432089,267,1,72
-0.1331392,267,1,73
-0.2620355,267,1,74
-0.2768629,267,1,75
-0.3315088,267,1,76
-0.3139634,267,1,77
-0.2720583,267,1,78
-0.221545,267,1,79
-0.1786488,267,1,80
-0.2092295,267,1,81
-0.1578758,267,1,82
-0.06254061,267,1,83
0.1259216,267,1,84
0.4112684,267,1,85
0.5180405,267,1,86
0.4773264,267,1,87
0.4765953,267,1,88
0.5091809,267,1,89
0.3974459,267,1,90
-0.0016252970000000002,267,1,91
-0.5744477,267,1,92
-0.7899546,267,1,93
-0.3863182,267,1,94
0.02835593,267,1,95
0.1991799,267,1,96
0.1906258,267,1,97
-0.1169805,267,1,98
-0.3714886,267,1,99
-0.4358957,267,1,100
-0.3327738,267,1,101
-0.06331927,267,1,102
0.0692891,267,1,103
0.09976402,267,1,104
-0.004104795,267,1,105
-0.1303941,267,1,106
-0.04654411,267,1,107
-0.01839519,267,1,108
0.01064985,267,1,109
0.01204245,267,1,110
-0.07346292,267,1,111
-0.01419755,267,1,112
0.02038419,267,1,113
0.07241739,267,1,114
0.1909464,267,1,115
0.2769879,267,1,116
0.4237835,267,1,117
0.4023516,267,1,118
0.1757208,267,1,119
-0.0297726,267,1,120
-0.1021866,267,1,121
-0.01973195,267,1,122
-0.001303102,267,1,123
0.02431992,267,1,124
0.1516308,267,1,125
0.1651609,267,1,126
0.1654892,267,1,127
0.1797143,267,1,128
0.002264027,402,4,1
0.001583126,402,4,2
-0.0001799978,402,4,3
-0.0001837535,402,4,4
-0.0002832141,402,4,5
6.0617e-05,402,4,6
0.0007395208,402,4,7
0.00043978980000000006,402,4,8
0.001081623,402,4,9
0.0019206470000000002,402,4,10
0.00322647,402,4,11
0.002359145,402,4,12
0.0002412015,402,4,13
0.0006026776999999999,402,4,14
0.002897915,402,4,15
0.005524894,402,4,16
-0.0002698158,402,4,17
-0.007266029,402,4,18
-0.0023793860000000003,402,4,19
0.0004917004,402,4,20
-0.0017691039999999999,402,4,21
0.0002975856,402,4,22
0.001233749,402,4,23
0.0007460675,402,4,24
0.001237717,402,4,25
-0.0004209665,402,4,26
-0.0005933682,402,4,27
0.001783936,402,4,28
0.001157934,402,4,29
-0.001259592,402,4,30
-0.001950044,402,4,31
-0.00180161,402,4,32
-0.0008161328999999999,402,4,33
0.001885274,402,4,34
0.00426186,402,4,35
0.00139395,402,4,36
-0.003836439,402,4,37
-0.0030772670000000003,402,4,38
0.00024661459999999997,402,4,39
0.0012067310000000002,402,4,40
0.00060301,402,4,41
-0.0009472683,402,4,42
0.0004424188,402,4,43
0.00207619,402,4,44
0.001211423,402,4,45
0.001835605,402,4,46
0.0010694539999999998,402,4,47
0.0003180442,402,4,48
0.002139664,402,4,49
0.00343758,402,4,50
0.005779879,402,4,51
0.005294337,402,4,52
0.001288082,402,4,53
-0.0002685128,402,4,54
-0.0005458729,402,4,55
0.001338357,402,4,56
0.00273489,402,4,57
-0.0006600966000000001,402,4,58
-0.0028458309999999996,402,4,59
-0.00193942,402,4,60
-0.001502297,402,4,61
-0.0015558979999999998,402,4,62
0.001127108,402,4,63
0.006046922,402,4,64
0.006221241,402,4,65
0.0007176574,402,4,66
-0.0035529859999999997,402,4,67
-0.0015849820000000002,402,4,68
0.0007306023,402,4,69
-0.002143789,402,4,70
-0.0026400959999999998,402,4,71
-0.001011902,402,4,72
-0.0007189465,402,4,73
0.001391516,402,4,74
0.001066528,402,4,75
0.0001298779,402,4,76
0.002281616,402,4,77
0.002913522,402,4,78
0.002535546,402,4,79
0.00109706,402,4,80
3.952489e-05,402,4,81
0.002064367,402,4,82
0.003045257,402,4,83
0.002561432,402,4,84
0.0017261120000000001,402,4,85
0.0006717568,402,4,86
0.0006522166,402,4,87
0.0008990611,402,4,88
0.003210674,402,4,89
0.004816293,402,4,90
7.004637e-05,402,4,91
-0.004998321,402,4,92
-0.004013266,402,4,93
-0.001914874,402,4,94
-0.002149527,402,4,95
-0.0006249482,402,4,96
0.001239347,402,4,97
0.0002726026,402,4,98
0.00016742369999999998,402,4,99
0.00043156730000000004,402,4,100
-0.0008592928,402,4,101
-0.0021524120000000002,402,4,102
-0.002833055,402,4,103
-0.002729275,402,4,104
-0.00411168,402,4,105
-0.005641936,402,4,106
-0.003196992,402,4,107
-0.000140284,402,4,108
-0.0009982778,402,4,109
-0.003608386,402,4,110
-0.004572495,402,4,111
-0.004743036,402,4,112
-0.0031290709999999998,402,4,113
0.0002365481,402,4,114
0.00014529459999999998,402,4,115
-0.0009475119,402,4,116
-0.001643562,402,4,117
-0.0044086229999999995,402,4,118
-0.00183448,402,4,119
0.002133557,402,4,120
-0.001022409,402,4,121
-0.0017792939999999998,402,4,122
0.0005848703,402,4,123
0.0002803156,402,4,124
0.0001097397,402,4,125
-0.001415958,402,4,126
-0.002717877,402,4,127
-0.0001971225,402,4,128
0.1009232,301,3,1
-0.2409397,301,3,2
-0.2722096,301,3,3
-0.1315116,301,3,4
-0.06729634,301,3,5
-0.09738004,301,3,6
-0.03958326,301,3,7
0.01805468,301,3,8
-0.03442327,301,3,9
-0.05642763,301,3,10
-0.0468753,301,3,11
-0.07645945,301,3,12
-0.125885,301,3,13
-0.1238796,301,3,14
-0.06772596,301,3,15
-0.02243663,301,3,16
-0.003432048,301,3,17
-0.06339437,301,3,18
-0.1862172,301,3,19
-0.3067251,301,3,20
-0.3638101,301,3,21
-0.3131565,301,3,22
-0.2735369,301,3,23
-0.2517406,301,3,24
-0.221924,301,3,25
-0.2620063,301,3,26
-0.2578473,301,3,27
-0.1645294,301,3,28
-0.1119205,301,3,29
-0.1818363,301,3,30
-0.3060849,301,3,31
-0.2796315,301,3,32
-0.04758785,301,3,33
0.4120792,301,3,34
0.8821978,301,3,35
0.8630802,301,3,36
0.5653925,301,3,37
0.4234235,301,3,38
0.3397728,301,3,39
0.2636074,301,3,40
0.1091116,301,3,41
-0.1813886,301,3,42
-0.4110746,301,3,43
-0.3853959,301,3,44
-0.1635825,301,3,45
-0.1254603,301,3,46
-0.2220675,301,3,47
-0.3441448,301,3,48
-0.6018032,301,3,49
-0.5885651,301,3,50
-0.3776773,301,3,51
-0.2088719,301,3,52
0.0499433,301,3,53
0.02839554,301,3,54
-0.1472848,301,3,55
-0.1256501,301,3,56
-0.04305508,301,3,57
0.15271,301,3,58
0.3127574,301,3,59
0.385825,301,3,60
0.4780115,301,3,61
0.5538923,301,3,62
0.6596279,301,3,63
0.4603091,301,3,64
0.1546402,301,3,65
0.2847925,301,3,66
0.3110584,301,3,67
0.06119605,301,3,68
-0.08646611,301,3,69
-0.1868917,301,3,70
-0.1254231,301,3,71
-0.07175568,301,3,72
-0.2263909,301,3,73
-0.3091968,301,3,74
-0.3313202,301,3,75
-0.2862505,301,3,76
-0.2091948,301,3,77
-0.2671668,301,3,78
-0.2723764,301,3,79
-0.2277631,301,3,80
-0.1820872,301,3,81
-0.09452757,301,3,82
-0.1454945,301,3,83
-0.1958505,301,3,84
-0.05655717,301,3,85
0.1503027,301,3,86
0.4005529,301,3,87
0.653736,301,3,88
0.7887299,301,3,89
0.7838868,301,3,90
0.6656181,301,3,91
0.5137581,301,3,92
0.3694335,301,3,93
0.140824,301,3,94
-0.1154454,301,3,95
-0.2465812,301,3,96
-0.2643995,301,3,97
-0.1902265,301,3,98
-0.1519996,301,3,99
-0.2481479,301,3,100
-0.3288181,301,3,101
-0.3802031,301,3,102
-0.4278273,301,3,103
-0.446513,301,3,104
-0.4537562,301,3,105
-0.3467668,301,3,106
-0.1204987,301,3,107
0.09053135,301,3,108
0.1244243,301,3,109
-0.004892224000000001,301,3,110
-0.04712294,301,3,111
0.005755700999999999,301,3,112
0.07053926,301,3,113
0.1687325,301,3,114
0.2982568,301,3,115
0.4428485,301,3,116
0.4437828,301,3,117
0.411955,301,3,118
0.5637442,301,3,119
0.6594121,301,3,120
0.586419,301,3,121
0.3422538,301,3,122
-0.03808938,301,3,123
-0.16018,301,3,124
-0.1197739,301,3,125
-0.2159944,301,3,126
-0.2410118,301,3,127
-0.2368387,301,3,128
0.1792454,441,1,1
0.2097819,441,1,2
0.05357653,441,1,3
-0.1645567,441,1,4
-0.3152296,441,1,5
-0.2530382,441,1,6
-0.2041895,441,1,7
-0.1923784,441,1,8
-0.1592479,441,1,9
-0.2042684,441,1,10
-0.1782515,441,1,11
-0.1566043,441,1,12
-0.1773723,441,1,13
-0.1408657,441,1,14
-0.1584689,441,1,15
-0.1507383,441,1,16
-0.1557788,441,1,17
-0.1926729,441,1,18
-0.09576715,441,1,19
0.01850991,441,1,20
0.07780787,441,1,21
0.1034599,441,1,22
0.1681268,441,1,23
0.3355927,441,1,24
0.460609,441,1,25
0.5164405,441,1,26
0.4755818,441,1,27
0.2753555,441,1,28
-0.0019406710000000001,441,1,29
-0.2218815,441,1,30
-0.2125267,441,1,31
-0.1283319,441,1,32
-0.1172122,441,1,33
0.0017643270000000002,441,1,34
0.05643135,441,1,35
-0.05392257,441,1,36
-0.1194476,441,1,37
-0.2041809,441,1,38
-0.2574705,441,1,39
-0.211304,441,1,40
-0.1823951,441,1,41
-0.1115869,441,1,42
-0.05156365,441,1,43
-0.07540213,441,1,44
-0.08386009,441,1,45
-0.08115169,441,1,46
-0.06959241,441,1,47
-0.03592383,441,1,48
-0.02465355,441,1,49
-0.03158741,441,1,50
-0.0236316,441,1,51
0.01948946,441,1,52
0.09747022,441,1,53
0.174604,441,1,54
0.2251533,441,1,55
0.3041566,441,1,56
0.4114359,441,1,57
0.4165213,441,1,58
0.2603894,441,1,59
0.02121464,441,1,60
-0.08156313,441,1,61
0.1104379,441,1,62
0.3070266,441,1,63
0.2127113,441,1,64
-0.02158294,441,1,65
-0.2627885,441,1,66
-0.3602151,441,1,67
-0.2095324,441,1,68
-0.1310466,441,1,69
-0.1551119,441,1,70
-0.1127001,441,1,71
-0.1177984,441,1,72
-0.09836143,441,1,73
-0.1017334,441,1,74
-0.1698461,441,1,75
-0.1419572,441,1,76
-0.1565353,441,1,77
-0.1772629,441,1,78
-0.1038144,441,1,79
-0.03915951,441,1,80
0.04639157,441,1,81
0.086121,441,1,82
0.1159364,441,1,83
0.2155736,441,1,84
0.2887539,441,1,85
0.3629267,441,1,86
0.4825259,441,1,87
0.5872525,441,1,88
0.4018145,441,1,89
-0.02662514,441,1,90
-0.178903,441,1,91
-0.1397377,441,1,92
-0.1311143,441,1,93
-0.04217071,441,1,94
0.01495573,441,1,95
0.02670689,441,1,96
-0.01290015,441,1,97
-0.1149702,441,1,98
-0.1396019,441,1,99
-0.1592608,441,1,100
-0.1871075,441,1,101
-0.1709125,441,1,102
-0.1312444,441,1,103
-0.07371701,441,1,104
-0.07408949,441,1,105
-0.0802335,441,1,106
-0.06224458,441,1,107
-0.0701424,441,1,108
-0.06618014,441,1,109
-0.05699732,441,1,110
-0.0435608,441,1,111
-0.03472313,441,1,112
-0.02758624,441,1,113
-0.005918165,441,1,114
0.02795155,441,1,115
0.1188615,441,1,116
0.1965107,441,1,117
0.257982,441,1,118
0.4262332,441,1,119
0.5343473,441,1,120
0.4026629,441,1,121
0.1801228,441,1,122
0.0196312,441,1,123
0.003338652,441,1,124
0.0746572,441,1,125
0.01827638,441,1,126
-0.09328087,441,1,127
-0.1719233,441,1,128
0.1349821,315,2,1
0.1086115,315,2,2
0.05787268,315,2,3
-0.02180907,315,2,4
-0.0005591633999999999,315,2,5
0.1114195,315,2,6
0.1487645,315,2,7
0.1181251,315,2,8
0.02302604,315,2,9
-0.08219396,315,2,10
-0.1232879,315,2,11
-0.1872113,315,2,12
-0.2574344,315,2,13
-0.2658312,315,2,14
-0.2536324,315,2,15
-0.2733879,315,2,16
-0.2970853,315,2,17
-0.2882223,315,2,18
-0.2930519,315,2,19
-0.2648257,315,2,20
-0.1936304,315,2,21
-0.1249231,315,2,22
-0.01098771,315,2,23
0.08935674,315,2,24
0.1550053,315,2,25
0.2038367,315,2,26
0.2163717,315,2,27
0.2908008,315,2,28
0.3927081,315,2,29
0.3724954,315,2,30
0.1734068,315,2,31
-0.1484304,315,2,32
-0.3593038,315,2,33
-0.3465978,315,2,34
-0.236078,315,2,35
-0.05558956,315,2,36
0.1538264,315,2,37
0.1990216,315,2,38
0.07152212,315,2,39
-0.03774044,315,2,40
-0.03539527,315,2,41
0.00611739,315,2,42
-0.006852631,315,2,43
-0.08155302,315,2,44
-0.1803415,315,2,45
-0.2080651,315,2,46
-0.1743569,315,2,47
-0.1906538,315,2,48
-0.1891751,315,2,49
-0.1546992,315,2,50
-0.1329833,315,2,51
-0.05401922,315,2,52
0.02569772,315,2,53
0.03223411,315,2,54
-0.01647992,315,2,55
-0.05750847,315,2,56
-0.01482877,315,2,57
0.03561911,315,2,58
0.05583946,315,2,59
0.1026977,315,2,60
0.1435103,315,2,61
0.1639568,315,2,62
0.2522339,315,2,63
0.4115837,315,2,64
0.441544,315,2,65
0.3807828,315,2,66
0.4242292,315,2,67
0.4129191,315,2,68
0.3022264,315,2,69
0.2054992,315,2,70
0.1323683,315,2,71
0.1625249,315,2,72
0.1788665,315,2,73
0.1532028,315,2,74
0.2027867,315,2,75
0.1915047,315,2,76
0.156645,315,2,77
0.07958066,315,2,78
-0.1692353,315,2,79
-0.3227158,315,2,80
-0.2916287,315,2,81
-0.293288,315,2,82
-0.3489607,315,2,83
-0.3778021,315,2,84
-0.3808274,315,2,85
-0.3675833,315,2,86
-0.3121826,315,2,87
-0.2542098,315,2,88
-0.2015391,315,2,89
-0.1396853,315,2,90
-0.08004077,315,2,91
0.02216515,315,2,92
0.1268979,315,2,93
0.2023645,315,2,94
0.2660002,315,2,95
0.3519712,315,2,96
0.5011484,315,2,97
0.4899258,315,2,98
0.1974734,315,2,99
-0.1247624,315,2,100
-0.2354632,315,2,101
-0.1122878,315,2,102
0.01012039,315,2,103
0.07116279,315,2,104
0.1168841,315,2,105
0.01719561,315,2,106
-0.08261577,315,2,107
-0.131433,315,2,108
-0.227646,315,2,109
-0.2508808,315,2,110
-0.2879061,315,2,111
-0.3136218,315,2,112
-0.2442424,315,2,113
-0.2153835,315,2,114
-0.1838444,315,2,115
-0.1952484,315,2,116
-0.2382034,315,2,117
-0.206913,315,2,118
-0.1618428,315,2,119
-0.02142713,315,2,120
0.1626191,315,2,121
0.2741434,315,2,122
0.3196891,315,2,123
0.2518716,315,2,124
0.2356572,315,2,125
0.3770899,315,2,126
0.5430989,315,2,127
0.5761731,315,2,128
0.1573631,290,1,1
-0.006117182,290,1,2
-0.07569969,290,1,3
-0.08417188,290,1,4
-0.1195349,290,1,5
-0.2263775,290,1,6
-0.2454085,290,1,7
-0.2669771,290,1,8
-0.3258307,290,1,9
-0.2957539,290,1,10
-0.2661206,290,1,11
-0.2130169,290,1,12
-0.1515488,290,1,13
-0.1454993,290,1,14
-0.07270679,290,1,15
0.1517518,290,1,16
0.4487558,290,1,17
0.5011981,290,1,18
0.3884788,290,1,19
0.4591749,290,1,20
0.4878281,290,1,21
0.4790365,290,1,22
0.4568992,290,1,23
-0.1213196,290,1,24
-0.7632001,290,1,25
-0.520697,290,1,26
0.04204431,290,1,27
0.2055733,290,1,28
0.1549382,290,1,29
-0.04662556,290,1,30
-0.2881599,290,1,31
-0.3744492,290,1,32
-0.3403767,290,1,33
-0.1596781,290,1,34
-0.03134686,290,1,35
0.01029188,290,1,36
0.02147808,290,1,37
-0.09217904,290,1,38
-0.07068648,290,1,39
-0.03503072,290,1,40
-0.03644163,290,1,41
0.06735609,290,1,42
0.005780820999999999,290,1,43
-0.0197738,290,1,44
0.003267985,290,1,45
-0.04543011,290,1,46
0.01003114,290,1,47
0.009381823000000001,290,1,48
0.1133454,290,1,49
0.3404882,290,1,50
0.3764553,290,1,51
0.2112095,290,1,52
-0.07975263,290,1,53
-0.1987888,290,1,54
-0.06767601,290,1,55
0.1332499,290,1,56
0.3578382,290,1,57
0.4365135,290,1,58
0.2748543,290,1,59
0.04531496,290,1,60
-0.05869582,290,1,61
-0.1009036,290,1,62
-0.1511205,290,1,63
-0.203722,290,1,64
-0.3127455,290,1,65
-0.3522219,290,1,66
-0.3351162,290,1,67
-0.3142174,290,1,68
-0.2218826,290,1,69
-0.1871168,290,1,70
-0.1816407,290,1,71
-0.1300992,290,1,72
-0.04650868,290,1,73
0.1669594,290,1,74
0.4505715,290,1,75
0.595697,290,1,76
0.5364698,290,1,77
0.513608,290,1,78
0.5628397,290,1,79
0.3559119,290,1,80
-0.09646743,290,1,81
-0.4742729,290,1,82
-0.4057485,290,1,83
0.03629368,290,1,84
0.3360597,290,1,85
0.3533814,290,1,86
0.02425733,290,1,87
-0.3466805,290,1,88
-0.278109,290,1,89
-0.2116566,290,1,90
-0.2909002,290,1,91
-0.2084219,290,1,92
-0.06952728,290,1,93
0.07067194,290,1,94
0.03221269,290,1,95
-0.101785,290,1,96
-0.06094904,290,1,97
-0.04852602,290,1,98
-0.0535226,290,1,99
-0.02007661,290,1,100
-0.04921598,290,1,101
-0.034281,290,1,102
-0.02598845,290,1,103
-0.03443018,290,1,104
0.02090658,290,1,105
0.1004398,290,1,106
0.2543247,290,1,107
0.3401419,290,1,108
0.2549867,290,1,109
0.1394017,290,1,110
-0.04902028,290,1,111
-0.1492609,290,1,112
0.02200464,290,1,113
0.2357991,290,1,114
0.3863723,290,1,115
0.3832188,290,1,116
0.1655702,290,1,117
-0.03613736,290,1,118
-0.1407295,290,1,119
-0.1527096,290,1,120
-0.1375564,290,1,121
-0.2062512,290,1,122
-0.2497576,290,1,123
-0.3011429,290,1,124
-0.3512454,290,1,125
-0.3015621,290,1,126
-0.2614432,290,1,127
-0.1792194,290,1,128
0.0105785,352,5,1
0.01489728,352,5,2
0.006034585,352,5,3
-0.0007873078,352,5,4
0.01280371,352,5,5
0.02510244,352,5,6
0.01290256,352,5,7
-0.001166423,352,5,8
-0.005455389000000001,352,5,9
-0.01109255,352,5,10
-0.004204065,352,5,11
0.005784271,352,5,12
-0.00015772450000000002,352,5,13
-0.004024847,352,5,14
-0.006406146,352,5,15
-0.01216837,352,5,16
-0.006147145,352,5,17
0.004750096,352,5,18
0.009855779,352,5,19
0.008688924,352,5,20
0.0056753640000000005,352,5,21
0.01173989,352,5,22
0.0148943,352,5,23
0.005714435,352,5,24
0.0006496027,352,5,25
0.005093067,352,5,26
0.01443857,352,5,27
0.0202851,352,5,28
0.01491623,352,5,29
0.0027896659999999997,352,5,30
-0.005467828,352,5,31
0.0005761969,352,5,32
0.007209261,352,5,33
0.0005553213,352,5,34
-0.0017404529999999999,352,5,35
0.0036912620000000003,352,5,36
0.004540547,352,5,37
0.0038707190000000003,352,5,38
0.004669802,352,5,39
0.005341243000000001,352,5,40
0.00536635,352,5,41
0.0041578940000000005,352,5,42
0.002395841,352,5,43
-0.001302979,352,5,44
-0.01030376,352,5,45
-0.02786448,352,5,46
-0.04113804,352,5,47
-0.03094559,352,5,48
-0.01463189,352,5,49
-0.006410811999999999,352,5,50
0.01328826,352,5,51
0.03986854,352,5,52
0.04575931,352,5,53
0.02628323,352,5,54
0.01016918,352,5,55
0.01237298,352,5,56
0.01118949,352,5,57
0.0018776370000000001,352,5,58
-0.00706235,352,5,59
-0.008935349,352,5,60
-0.002889736,352,5,61
0.001491806,352,5,62
0.01219359,352,5,63
0.01924436,352,5,64
0.01659567,352,5,65
0.01961253,352,5,66
0.0120524,352,5,67
0.004018805,352,5,68
0.01007356,352,5,69
0.007313226999999999,352,5,70
-0.003172897,352,5,71
-0.00946212,352,5,72
0.00399316,352,5,73
0.02692718,352,5,74
0.02634944,352,5,75
0.02138657,352,5,76
0.02520851,352,5,77
0.02263831,352,5,78
0.01843535,352,5,79
0.01402734,352,5,80
0.0118553,352,5,81
