image_path,superclass,class
train/household_electrical_devices/keyboard/keyboard_s_001623.png,household_electrical_devices,keyboard
train/household_electrical_devices/keyboard/keyboard_s_000093.png,household_electrical_devices,keyboard
train/household_electrical_devices/keyboard/clavier_s_000213.png,household_electrical_devices,keyboard
train/household_electrical_devices/keyboard/computer_keyboard_s_002261.png,household_electrical_devices,keyboard
train/household_electrical_devices/keyboard/clavier_s_000159.png,household_electrical_devices,keyboard
train/household_electrical_devices/keyboard/keyboard_s_001636.png,household_electrical_devices,keyboard
train/household_electrical_devices/keyboard/computer_keyboard_s_000039.png,household_electrical_devices,keyboard
train/household_electrical_devices/telephone/phone_s_001136.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_003126.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000024.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000607.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000209.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000034.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000056.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001195.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000025.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000769.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000908.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001403.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001512.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000242.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000584.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000379.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000991.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000675.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000699.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000619.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001265.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001791.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000031.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000137.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001298.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000019.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000376.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_003105.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002411.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000358.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000042.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000968.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000441.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000375.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000260.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000110.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001449.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001515.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000406.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000166.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000007.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001968.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002161.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000007.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000707.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001030.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000051.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000024.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000612.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002273.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001365.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000198.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000004.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001110.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001479.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000274.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000165.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000399.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000724.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002899.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000746.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001040.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001369.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001542.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000783.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000246.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002566.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002892.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000407.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000202.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001072.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002552.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001275.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000048.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000856.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001031.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000345.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001239.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001983.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000531.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000652.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000035.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000815.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000595.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000141.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000211.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000290.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000101.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000274.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001915.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000978.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000236.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000316.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000363.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000167.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000056.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001233.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001279.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001765.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001148.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002673.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000471.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000995.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000252.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001949.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000349.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002590.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001884.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000596.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001225.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_003142.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001944.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001256.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001058.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002781.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001551.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001921.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001281.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000055.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000433.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000622.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002170.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000439.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000142.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000042.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000153.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000500.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000877.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001086.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000663.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000044.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000235.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000023.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000127.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001801.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001742.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000012.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002321.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001649.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002660.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000526.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002194.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000654.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001183.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000317.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002386.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000406.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001377.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000045.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000324.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000105.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002177.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001421.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000667.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001538.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000802.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000107.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000772.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001232.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000036.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000074.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001363.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000076.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000211.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000404.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000605.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002285.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000009.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000749.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000241.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000121.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000193.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_003154.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002578.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000577.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001960.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000008.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000040.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000234.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000035.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000980.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002661.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000710.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000102.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001453.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002301.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000154.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001600.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000739.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002628.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000307.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000034.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000522.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000587.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000318.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001063.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000439.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000730.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001089.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001485.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001118.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002320.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002665.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001039.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000591.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000025.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000812.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002311.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002627.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000728.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000137.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000311.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002122.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000716.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002056.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000026.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000367.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002992.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001728.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000508.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000960.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001317.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000591.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000532.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000337.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001134.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000397.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000271.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000633.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000269.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002911.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000031.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001159.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_003044.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001730.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000755.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001140.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002785.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000026.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000153.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001619.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000576.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000051.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001231.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002263.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000426.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000700.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000867.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000044.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001763.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000068.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000766.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000333.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000273.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000782.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002088.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000308.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000066.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000103.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000727.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001013.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001201.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001238.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000043.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000890.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000754.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000329.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001215.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000023.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000809.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001069.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000048.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001708.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001527.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000542.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000486.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000238.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000318.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002832.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000368.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000306.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000705.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000925.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000028.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000182.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000027.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001626.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000314.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001735.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000473.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000651.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001091.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000236.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000493.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000028.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000706.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000206.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001083.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001964.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000212.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000371.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001935.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001071.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000374.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001060.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000012.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000709.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000123.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001151.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001207.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001382.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000999.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000572.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000314.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002461.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000468.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000162.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000127.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001618.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000594.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000024.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000003.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001782.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000444.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001375.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001199.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_002802.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_001198.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001098.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000739.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000104.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_001777.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/phone_s_000437.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_001478.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000456.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000012.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000016.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000013.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_s_000026.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000895.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000272.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000037.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/telephone_set_s_000800.png,household_electrical_devices,telephone
train/household_electrical_devices/telephone/desk_phone_s_000112.png,household_electrical_devices,telephone
